run_index,time_steps,avg_task_reduction,convergence_episode,total_training_time,avg_transmission_rate
1,77,0.017351923360453023,1999,5609.46,0.4904765260296982
2,82,0.015978791074054996,1999,6066.989,0.8641196189493667
3,44,0.03040750676935369,1999,3205.59925,0.366457000374794
4,119,0.008435755817830062,1999,8469.564,0.9054230228066444
5,49,0.024112179814552775,1999,3545.09625,0.1932599862315216
6,143,0.008214361017400568,1999,9473.175,0.31529084507089394
7,83,0.013398021100515342,1999,6002.5005,0.2045385074543666
8,88,0.014260196685791016,1999,2297.21375,0.6052664834159341
9,60,0.01927699089050293,1999,1496.998125,0.050441245237986
10,108,0.009082294393468786,1999,2642.97975,0.712032127159613
