run_index,time_steps,avg_task_reduction,convergence_episode,total_training_time,avg_transmission_rate
1,37,0.3391031707352994,5000,2446.4093086719513,0.8748768333116214
2,20,0.5316469929554606,5000,2053.516769886017,1.441602452185383
3,40,0.2971553214908679,5000,2657.7995171546936,0.7684846309569284
4,23,0.5200646390487583,5000,2148.9614901542664,1.349977611704584
5,29,0.3675376967059758,5000,2488.7801384925842,0.9651924922105839
6,21,0.6750146237105794,5000,2323.8052604198456,1.728479946409997
7,33,0.3478738331651039,5000,2460.921971797943,0.8930018833395647
8,14,0.7839662076006071,5000,3950.3620126247406,2.0145039072224056
9,15,0.6639863568189273,5000,2541.338026046753,1.7424366357078045
10,33,0.3472002099546979,5000,2393.8020668029785,0.8964825359109012
