run_index,time_steps,avg_task_reduction,convergence_episode,total_training_time,avg_transmission_rate
1,24,0.48901089032491046,1111,93.1168828125,1.9447233447184165
2,38,0.2627372490732293,1925,211.36684375,1.0566376592767865
3,45,0.29282396104600694,1826,268.79471875,0.8199692068828477
4,43,0.2859260647795921,1650,216.3279375,0.8172669940909674
5,36,0.25249624252319336,169,18.958392578125,1.0339264820019405
6,35,0.3596106937953404,158,30.45446484375,1.121425899224622
7,49,0.23467811273068798,674,109.336265625,0.8754677533799288
8,32,0.38256388902664185,42,5.1049404296875,1.0447038505226374
9,26,0.5197037550119253,174,16.1162880859375,1.5535854909282465
10,48,0.22733207543691,331,56.08904296875,0.6933981121983379
