run_index,time_steps,avg_task_reduction,convergence_episode,total_training_time,avg_transmission_rate
1,293,0.040827093677716045,999,608.4553125,0.2721462782739372
2,168,0.07490370387122744,384,227.5885625,0.2740230937488377
3,138,0.08435614212699559,741,356.1110625,0.4500268701787876
4,29,0.36632005099592535,82,9.838240234375,1.5517322950322052
5,105,0.11395777747744605,81,21.634125,1.1377923029874053
6,167,0.07411400572268549,917,458.59059375,0.8425535842954756
7,95,0.13172571282637746,732,309.0224375,0.7036404685754525
8,65,0.17047528486985428,307,73.84446875,1.06214302698007
9,227,0.057532310485839844,982,378.10096875,0.38080820923728564
10,213,0.058457728282946375,999,488.80721875,0.4277321643900004
