run_index,time_steps,avg_task_reduction,convergence_episode,total_training_time,avg_transmission_rate
1,34,0.31954052869011373,1999,897.2213125,2.517246961593628
2,82,0.17207850479498144,1999,2287.55,1.5029109538328358
3,26,0.460688957801232,1999,753.0311875,1.7083459198474884
4,26,0.45069489112267125,1999,711.899875,1.727144032716751
5,36,0.309730158911811,1999,1051.815125,2.2978226020932198
6,48,0.2696951627731323,1999,1326.299625,1.6754698306322098
7,41,0.288270205986209,1999,1136.510375,1.3880117535591125
8,74,0.13253067635201118,1999,1882.609125,2.0740931528444224
9,72,0.16096435652838814,1999,1890.065125,1.4599125291117363
10,58,0.2249317662469272,1999,1560.60375,1.1556248551812665
